ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P404AA_1,P404AA_2,P404AA_3,P404AA_4,P404AA_5,P404AA_6,P410AA,P410AB1,P410AB2,P410AC_CANT_1,P410AC_CANT_2,P410AD,P410AD1,P410AE,OMICAP400_02
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00028,13,Granja y Establo,Completa,Selva,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,6.0,0.0,0.0,256,800.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00032,14,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,095,115.0,Manual?,Pozo, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90008,00036,15,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,0.0,1.0,0.0,040,50.0,Manual?,Pozo, 
2019.0,22,SAN MARTÍN,09,SAN MARTIN,09,LA BANDA DE SHILCAYO,90015,00001,5,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,5.0,1.0,032,130500.0,Automatico?,Manantial, 
2019.0,13,LA LIBERTAD,02,ASCOPE,02,CHICAMA,90018,00002,3,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,13.0,1.0,1.0,750,150000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,12,VIRU,02,CHAO,90019,00001,10,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores abuelos de engorde,14.0,2.0,2.0,151,99200.0,Manual?,Pozo, 
2019.0,02,ANCASH,18,SANTA,09,NUEVO CHIMBOTE,90022,00001,2,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,060,1500.0,Manual?,Río/riachuelo, 
2019.0,02,ANCASH,12,HUAYLAS,01,CARAZ,90024,00002,3,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,020,1000.0,Manual?,Pozo, 
2019.0,02,ANCASH,12,HUAYLAS,01,CARAZ,90024,00006,4,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,018,8.0,Manual?,Río/riachuelo, 
2019.0,02,ANCASH,20,YUNGAY,03,MANCOS,90027,00001,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,020,2000.0,Manual?,Red pública, 
2019.0,02,ANCASH,01,HUARAZ,01,HUARAZ,90034,00001,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,1.0,0.0,0.0,005,300.0,Manual?,Red pública, 
2019.0,02,ANCASH,06,CARHUAZ,01,CARHUAZ,90036,00001,3,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,3.0,0.0,0.0,060,2000.0,Manual?,Manantial, 
2019.0,02,ANCASH,06,CARHUAZ,01,CARHUAZ,90036,00001,3,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,024,3000.0,Manual?,Manantial, 
2019.0,02,ANCASH,10,HUARI,01,HUARI,90039,00001,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Establo lechero,1.0,0.0,0.0,140,50.0,Manual?,Manantial, 
2019.0,02,ANCASH,10,HUARI,01,HUARI,90039,00001,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,Otro,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,038,1500.0,Manual?,Río/riachuelo, 
2019.0,10,HUÁNUCO,06,LEONCIO PRADO,04,JOSE CRESPO Y CASTILLO,90044,00001,1,Granja y Establo,Completa,Selva,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,1.0,0.0,0.0,055,180.0,Manual?,Pozo, 
2019.0,10,HUÁNUCO,02,AMBO,08,TOMAY KICHWA,90048,00001,2,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,400,80.0,Automatico?,Red pública, 
2019.0,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,90050,00001,3,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,4.0,10.0,2.0,830,226400.0,Manual?,Pozo, 
2019.0,25,UCAYALI,01,CORONEL PORTILLO,05,YARINACOCHA,90050,00013,5,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,1.0,0.0,072,5040.0,Manual?,Pozo, 
2019.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,90053,00001,2,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,10.0,5.0,2.0,980,379000.0,Automatico?,Pozo, 
2019.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,90053,00008,3,Granja y Establo,Completa,Selva,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,8.0,1.0,0.0,720,2016.0,Manual?,Pozo, 
2019.0,25,UCAYALI,01,CORONEL PORTILLO,07,MANANTAY,90053,00011,4,Granja avicola,Completa,Selva,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,0.0,0.0,060,6000.0,Manual?,Red pública, 
2019.0,12,JUNÍN,04,JAUJA,12,JULCAN,90058,00001,2,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,021,1000.0,Manual?,Red pública, 
2019.0,12,JUNÍN,04,JAUJA,31,SINCOS,90060,00001,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,070,30.0,Manual?,Red pública, 
2019.0,12,JUNÍN,04,JAUJA,31,SINCOS,90060,00001,1,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,3.0,0.0,0.0,077,3000.0,Manual?,Red pública, 
2019.0,12,JUNÍN,09,CHUPACA,04,HUACHAC,90061,00001,2,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Pase,Pase,Pase,Granja de cuyes?,Pase,Pase,Granja de cuyes,2.0,0.0,0.0,060,3600.0,Manual?,Red pública, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,90066,00001,22,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,7.0,0.0,0.0,230,135.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,06,HUARAL,01,HUARAL,90066,00003,23,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,1.0,0.0,100,75.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,90068,00003,17,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,065,25.0,Manual?,Pozo, 
2019.0,15,LIMA,06,HUARAL,04,AUCALLAMA,90068,00005,18,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,1.0,0.0,0.0,050,26.0,Manual?,Manantial, 
2019.0,15,LIMA,01,LIMA,06,CARABAYLLO,90069,00001,6,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,69.0,0.0,10.0,900,914000.0,Manual?,Cisterna, 
2019.0,15,LIMA,01,LIMA,06,CARABAYLLO,90069,00001,6,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,10.0,0.0,1.0,300,91000.0,Manual?,Cisterna, 
2019.0,15,LIMA,01,LIMA,06,CARABAYLLO,90069,00002,7,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,220.0,70.0,0.0,500,2500.0,Manual?,Río/riachuelo, 
2019.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00002,18,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,7.0,0.0,0.0,200,110.0,Manual?,Pozo, 
2019.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00003,19,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,0.0,350,115.0,Manual?,Pozo, 
2019.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00004,20,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,0.0,250,50.0,Manual?,Pozo, 
2019.0,15,LIMA,05,CAÑETE,12,QUILMANA,90079,00006,21,Granja y Establo,Completa,Costa,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,0.0,070,60.0,Manual?,Pozo, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,90085,00005,20,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,2.0,0.0,240,20000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,90086,00001,10,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,20.0,20.0,0.0,200,200.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,07,PUEBLO NUEVO,90086,00001,10,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,2.0,0.0,150,3000.0,Manual?,Cisterna, 
2019.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,90089,00001,11,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,0.0,5.0,0.0,864,70000.0,Manual?,Cisterna, 
2019.0,11,ICA,05,PISCO,07,SAN CLEMENTE,90092,00001,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,6.0,3.0,1.0,800,120000.0,Manual?,Cisterna, 
2019.0,11,ICA,05,PISCO,07,SAN CLEMENTE,90092,00002,5,Granja avicola,Completa,Costa,,4.267716535433071,Grandes productores/as agropecuarios/as,¿Persona natural?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,2.0,2.0,0.0,480,47000.0,Manual?,Cisterna, 
2019.0,09,HUANCAVELICA,07,TAYACAJA,03,ACRAQUIA,90094,00001,1,Granja y Establo,Completa,Sierra,,3.675925925925926,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,2.0,4.0,0.0,180,120.0,Manual?,Río/riachuelo, 
2019.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,90098,00001,8,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,6.0,3.0,1.0,080,54000.0,Manual?,Pozo, 
2019.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,90098,00001,8,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,1.0,0.0,0.0,135,9000.0,Manual?,Pozo, 
2019.0,17,MADRE DE DIOS,01,TAMBOPATA,04,LABERINTO,90098,00001,8,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,3.0,0.0,0.0,135,810.0,Manual?,Pozo, 
2019.0,02,ANCASH,11,HUARMEY,01,HUARMEY,90103,00001,2,Granja avicola,Incompleta,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores abuelos de engorde,6.0,21.0,2.0,701,155878.0,Manual?,Cisterna, 
2019.0,02,ANCASH,11,HUARMEY,01,HUARMEY,90103,00001,2,Granja avicola,Incompleta,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,12.0,42.0,5.0,842,308000.0,Manual?,Cisterna, 
2019.0,14,LAMBAYEQUE,03,LAMBAYEQUE,08,OLMOS,90104,00002,5,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,85.0,0.0,18.0,361,1500000.0,Automatico?,Pozo, 
2019.0,15,LIMA,01,LIMA,19,LURIN,90130,00001,14,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,373.0,0.0,84.0,800,9320000.0,Manual?,Pozo, 
2019.0,07,CALLAO,01,CALLAO,06,VENTANILLA,90132,00001,1,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,3.0,0.0,0.0,800,173000.0,Manual?,Red pública, 
2019.0,16,LORETO,01,MAYNAS,13,SAN JUAN BAUTISTA,90182,00001,16,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,9.0,0.0,2.0,160,200000.0,Automatico?,Pozo, 
2019.0,22,SAN MARTÍN,10,TOCACHE,01,TOCACHE,90189,00003,8,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,5.0,1.0,1.0,260,120000.0,Automatico?,Pozo, 
2019.0,23,TACNA,01,TACNA,01,TACNA,90190,00001,12,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,12.0,40.0,7.0,153,528000.0,Manual?,Pozo, 
2019.0,23,TACNA,01,TACNA,01,TACNA,90190,00001,12,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,6.0,0.0,0.0,280,940.0,Manual?,Pozo, 
2019.0,01,AMAZONAS,03,BONGARA,07,JAZAN,90193,00001,3,Granja avicola,Completa,Selva,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,19.0,0.0,5.0,250,225000.0,Manual?,Río/riachuelo, 
2019.0,02,ANCASH,11,HUARMEY,01,HUARMEY,90196,00001,3,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores abuelos de engorde,18.0,4.0,3.0,064,122592.0,Manual?,Pozo, 
2019.0,02,ANCASH,11,HUARMEY,01,HUARMEY,90196,00002,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Granja porcina,950.0,0.0,6.0,000,52752.0,Automatico?,Pozo, 
2019.0,02,ANCASH,11,HUARMEY,01,HUARMEY,90196,00002,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,78.0,3.0,14.0,827,1334502.0,Automatico?,Pozo, 
2019.0,02,ANCASH,11,HUARMEY,01,HUARMEY,90196,00002,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de reproductores padre de engorde,160.0,0.0,34.0,137,2014514.0,Automatico?,Pozo, 
2019.0,04,AREQUIPA,01,AREQUIPA,21,SANTA RITA DE SIGUAS,90198,00001,8,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,14.0,0.0,2.0,000,550.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,90199,00002,15,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad de responsabilidad limitada (SRL)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,6.0,0.0,0.0,400,80.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,90199,00003,16,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,9.0,0.0,0.0,500,140.0,Manual?,Río/riachuelo, 
2019.0,04,AREQUIPA,05,CAYLLOMA,20,MAJES,90199,00004,17,Granja y Establo,Completa,Sierra,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,¿Agrícola?,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,5.0,0.0,0.0,400,100.0,Manual?,Río/riachuelo, 
2019.0,11,ICA,02,CHINCHA,04,CHINCHA BAJA,90209,00001,12,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de pollo de engorde,45.0,3.0,13.0,440,1224000.0,Automatico?,Pozo, 
2019.0,11,ICA,02,CHINCHA,05,EL CARMEN,90210,00002,11,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Establo Lechero?,Pase,Pase,Pase,Pase,Pase,Establo lechero,22.0,0.0,1.0,200,983.0,Automatico?,Pozo, 
2019.0,11,ICA,02,CHINCHA,06,GROCIO PRADO,90211,00001,22,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,59.0,22.0,8.0,326,900000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,04,CHEPEN,03,PUEBLO NUEVO,90220,00001,4,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Empresa individual de responsabilidad limitada (EIRL)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,0.0,5.0,1.0,000,99000.0,Manual?,Pozo, 
2019.0,13,LA LIBERTAD,07,PACASMAYO,01,SAN PEDRO DE LLOC,90221,00001,7,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,2.0,0.0,450,30000.0,Manual?,Pozo, 
2019.0,15,LIMA,01,LIMA,19,LURIN,90225,00001,15,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,18.0,0.0,0.0,750,620.0,Manual?,Pozo, 
2019.0,15,LIMA,01,LIMA,25,PUENTE PIEDRA,90226,00001,7,Granja avicola,Completa,Costa,,1.0,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Pase,Pase,Granja avícola?,Pase,Granja avícola de gallina de postura,4.0,0.0,1.0,000,130000.0,Manual?,Red pública, 
2019.0,15,LIMA,01,LIMA,42,VILLA EL SALVADOR,90227,00001,3,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Centro de engorde vacuno?,Pase,Pase,Pase,Pase,Centro de engorde vacuno,1.0,7.0,0.0,200,240.0,Manual?,Cisterna, 
2019.0,15,LIMA,05,CAÑETE,05,CHILCA,90229,00001,7,Granja y Establo,Completa,Costa,,1.0300751879699248,Grandes productores/as agropecuarios/as,¿Sociedad anónima cerrada (SAC)?,Pase,¿Pecuaria?,Pase,Pase,Granja porcina?,Pase,Pase,Pase,Establo lechero,4.0,0.0,0.0,600,120.0,Manual?,Pozo, 
